region,group,id,name,organized,claimsFood,claimsSunbeds,hasOfficialSource,audited,nearestFoodM,nearestResortM,poiCount,flags
north-aegean-lesvos,north_aegean,1355,Paralia Gymniston Chrousos,false,true,false,true,true,55,,6,
north-aegean-lesvos,north_aegean,1356,Paralia Drotas,false,true,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1357,Paralia Kagia,false,true,false,true,true,47,,5,
north-aegean-lesvos,north_aegean,1358,Paralia Nyfidas,false,true,false,true,true,310,,3,
north-aegean-lesvos,north_aegean,1359,Paralia Tarti,false,true,false,true,true,79,,12,
north-aegean-lesvos,north_aegean,1360,Paralia Tsonia,false,true,false,true,true,109,,4,
north-aegean-lesvos,north_aegean,1361,Peristeria,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1362,Petalidi,true,false,true,true,true,42,,3,
north-aegean-lesvos,north_aegean,1363,Plaz Kanoni,false,true,false,true,true,62,,8,
north-aegean-lesvos,north_aegean,1364,Podaras,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1365,Pyramies,false,false,false,true,true,778,,1,
north-aegean-lesvos,north_aegean,1366,Tilegrafos,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1367,Tsafi,false,false,false,true,true,423,,12,
north-aegean-lesvos,north_aegean,1368,Tsilia,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1369,Tsipouria,false,false,false,true,true,779,,1,
north-aegean-lesvos,north_aegean,1370,Tsichliota,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1371,Tsichranta,false,true,false,true,true,347,,1,
north-aegean-lesvos,north_aegean,1372,Faneromeni,false,false,false,true,true,,,0,
north-aegean-lesvos,north_aegean,1373,Fara,false,true,false,true,true,603,,8,
north-aegean-lesvos,north_aegean,1374,Fykiotrypa,false,false,false,true,true,630,471,128,
north-aegean-lesvos,north_aegean,1375,Chalatses,false,false,false,true,true,34,,1,
north-aegean-lesvos,north_aegean,1376,Charamida,false,true,false,true,true,106,,4,
north-aegean-lesvos,north_aegean,1377,Charamida niseli,true,true,true,true,true,647,,1,
north-aegean-lesvos,north_aegean,1378,Chrousos,false,true,false,true,true,133,,6,
north-aegean-oinousses,north_aegean,1285,Kakopetria,false,false,false,true,true,331,,3,
north-aegean-oinousses,north_aegean,1286,Fasoli,false,false,false,true,true,780,,1,
north-aegean-oinousses,north_aegean,1287,Bilali,false,false,false,true,true,690,,1,
north-aegean-oinousses,north_aegean,1288,Apiganou,false,false,false,true,true,,,0,
north-aegean-oinousses,north_aegean,1289,Fokia,false,false,false,true,true,,,0,
north-aegean-oinousses,north_aegean,1290,Chochlakas,false,false,false,true,true,,,0,
north-aegean-oinousses,north_aegean,1291,Chatzali,false,false,false,true,true,,,0,
north-aegean-oinousses,north_aegean,1292,Katsika,false,false,false,true,true,,,0,
north-aegean-psara,north_aegean,1279,Archontiki,false,false,false,true,true,,,0,
north-aegean-psara,north_aegean,1280,Katsouni,false,false,false,true,true,295,,1,
north-aegean-psara,north_aegean,1281,Lakka,false,false,false,true,true,,,0,
north-aegean-psara,north_aegean,1282,Limnos,false,false,false,true,true,,,0,
north-aegean-psara,north_aegean,1283,Lazareta,false,false,false,true,true,739,,1,
north-aegean-psara,north_aegean,1284,Psili,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1379,Agios Nikolaos,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1380,Aspres (dytiki akti),false,false,false,true,true,374,,32,
north-aegean-samos,north_aegean,1381,Balos,false,true,false,true,true,321,,4,
north-aegean-samos,north_aegean,1382,Agios Ioannis Eleimonas,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1383,Chantaki,false,false,false,true,true,354,,14,
north-aegean-samos,north_aegean,1384,Iraio,false,true,false,true,true,42,,34,
north-aegean-samos,north_aegean,1385,Kokkari,true,true,true,true,true,87,,43,
north-aegean-samos,north_aegean,1386,Pappa,false,true,false,true,true,21,,6,
north-aegean-samos,north_aegean,1387,Plaka (anatolikos ormos),false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1388,Plaka (dytikos ormos),false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1389,Platana,false,false,false,true,true,205,,5,
north-aegean-samos,north_aegean,1390,Pythagorio,true,true,true,true,true,68,,17,
north-aegean-samos,north_aegean,1391,Mikra Lemonakia,false,true,false,true,true,26,,43,
north-aegean-samos,north_aegean,1392,Trypiti,false,false,false,true,true,127,,12,
north-aegean-samos,north_aegean,1393,Aspros Kavos,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1394,Klima,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1395,Arapis,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1396,Varsamo,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1397,Gangou,false,true,false,true,true,636,,10,
north-aegean-samos,north_aegean,1398,Kakorema,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1399,Kaladakia,false,true,false,true,true,,,0,
north-aegean-samos,north_aegean,1400,Koukounara,true,true,true,true,true,89,,60,
north-aegean-samos,north_aegean,1401,Kyriakou,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1402,Lemonakia,false,true,false,true,true,282,,14,
north-aegean-samos,north_aegean,1403,Livadaki,true,true,true,true,true,24,,1,
north-aegean-samos,north_aegean,1404,Megalo Sitani,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1405,Megali Lakka,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1406,Mikri Lakka,false,false,false,true,true,,,2,
north-aegean-samos,north_aegean,1407,Mikro Sitani,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1408,Mourtia,false,true,false,true,true,,,2,
north-aegean-samos,north_aegean,1409,Aspres (anatoliki akti),true,true,false,true,true,109,,42,
north-aegean-samos,north_aegean,1410,Paralia Vergis,false,false,false,true,true,,,0,
north-aegean-samos,north_aegean,1411,Paralia Kampos Marathokampou,true,true,true,true,true,95,,29,
north-aegean-samos,north_aegean,1412,Paralia Kampou Vourlioton,true,false,true,true,true,,,0,
north-aegean-samos,north_aegean,1413,Potami,false,true,false,true,true,161,,9,
north-aegean-samos,north_aegean,1414,Roditses,true,true,true,true,true,239,,22,
north-aegean-samos,north_aegean,1415,Tsampou,true,true,false,true,true,67,,4,
north-aegean-samos,north_aegean,1416,Tsamadou,true,true,true,true,true,90,,14,
north-aegean-samos,north_aegean,1417,Psili Ammos anatolikis Samou,false,true,false,true,true,33,,11,
north-aegean-samos,north_aegean,1418,Psili Ammos Marathokampou,false,true,false,true,true,80,,10,
north-aegean-samos,north_aegean,3037,Samos Vathy Maounes,true,true,false,true,true,444,,1,
north-aegean-samos,north_aegean,3106,Limnionas (Samos),false,false,false,true,true,105,,8,
north-aegean-samos,north_aegean,3107,Plaka (Samos),false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1471,Anavalos,false,false,false,true,true,,,1,
peloponnese-argolida-mainland,mainland_peloponnese,1472,Anepisimi Gymnistiki Paralia,false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1473,Ververonta,false,true,false,true,true,261,,3,
peloponnese-argolida-mainland,mainland_peloponnese,1474,Gliati,false,false,false,true,true,35,,5,
peloponnese-argolida-mainland,mainland_peloponnese,1475,Kalamaki,false,true,false,true,true,424,,32,
peloponnese-argolida-mainland,mainland_peloponnese,1476,Karathona,true,true,true,true,true,342,,13,
peloponnese-argolida-mainland,mainland_peloponnese,1477,Kastraki,false,false,false,false,false,30,,51,
peloponnese-argolida-mainland,mainland_peloponnese,1478,Lepitsa,false,true,false,true,true,34,,4,
peloponnese-argolida-mainland,mainland_peloponnese,1479,Mikri Vourlia,false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1480,Bouka,false,true,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1481,Neraki,false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1482,"Paralia ""Panagia Polemarchos""",false,false,false,true,true,,,1,
peloponnese-argolida-mainland,mainland_peloponnese,1483,Paralia Agiou Nikolaou - Kondyli,true,true,true,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1484,Paralia Arvanitia,true,true,true,true,true,65,,131,
peloponnese-argolida-mainland,mainland_peloponnese,1485,Paralia Asinis,false,true,false,true,true,327,,21,
peloponnese-argolida-mainland,mainland_peloponnese,1486,Paralia Vagionia,false,true,false,true,true,252,,37,
peloponnese-argolida-mainland,mainland_peloponnese,1487,Paralia Kantias,false,true,false,true,true,156,,5,
peloponnese-argolida-mainland,mainland_peloponnese,1488,Paralia Kiveriou,false,true,false,true,true,46,,18,
peloponnese-argolida-mainland,mainland_peloponnese,1489,Paralia Mylon,false,true,false,true,true,96,,13,
peloponnese-argolida-mainland,mainland_peloponnese,1490,Paralia Salanti,false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1491,Paralia Timeniou,false,true,false,true,true,480,,2,
peloponnese-argolida-mainland,mainland_peloponnese,1492,Paralia Fournon,false,true,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1493,Petrothalassa,false,true,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1494,Plaka Drepanou,true,true,true,true,true,321,,5,
peloponnese-argolida-mainland,mainland_peloponnese,1495,Paralia Tolou - Psili Ammos,true,true,true,true,true,87,,58,
peloponnese-argolida-mainland,mainland_peloponnese,1496,Vivari,true,true,true,true,true,25,,11,
peloponnese-argolida-mainland,mainland_peloponnese,1497,Iria,true,true,true,true,true,29,,3,
peloponnese-argolida-mainland,mainland_peloponnese,1498,Gialasi,true,true,true,true,true,539,,4,
peloponnese-argolida-mainland,mainland_peloponnese,1499,Nea Epidavros - Aliotou,true,true,true,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1500,Kouverta,true,true,true,true,true,180,,1,
peloponnese-argolida-mainland,mainland_peloponnese,1501,Kounoupi,false,false,false,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1502,Chinitsa,true,false,true,true,true,437,,4,
peloponnese-argolida-mainland,mainland_peloponnese,1503,Paralia Dardeza,true,false,true,true,true,,,0,
peloponnese-argolida-mainland,mainland_peloponnese,1504,Kosta,true,true,true,true,true,629,,3,
peloponnese-arkadia-mainland,mainland_peloponnese,1505,Agios Christoforos - Zaritisi Tyrou,true,true,false,true,true,236,,2,
peloponnese-arkadia-mainland,mainland_peloponnese,1506,Ammos tou Moula,true,false,false,true,true,,,0,
peloponnese-arkadia-mainland,mainland_peloponnese,1507,Atsinganos,true,false,true,true,true,204,,9,
peloponnese-arkadia-mainland,mainland_peloponnese,1508,Viles,false,false,false,true,true,,,0,
peloponnese-arkadia-mainland,mainland_peloponnese,1509,Zaritsi,false,true,false,true,true,77,,2,
peloponnese-arkadia-mainland,mainland_peloponnese,1510,Karakatsanis,false,false,false,true,true,,,0,
peloponnese-arkadia-mainland,mainland_peloponnese,1511,Kryoneri,false,true,false,true,true,180,,1,
peloponnese-arkadia-mainland,mainland_peloponnese,1512,Lygaria,false,false,false,true,true,552,,1,
peloponnese-arkadia-mainland,mainland_peloponnese,1513,Nekrotafio,false,false,false,true,true,,,0,
peloponnese-arkadia-mainland,mainland_peloponnese,1514,Paliochano,false,false,false,true,true,316,,4,
peloponnese-arkadia-mainland,mainland_peloponnese,1515,Paralia Vervenon,false,true,false,true,true,207,,4,
peloponnese-arkadia-mainland,mainland_peloponnese,1516,Paralia Thiopavto,false,false,false,true,true,577,,6,
peloponnese-arkadia-mainland,mainland_peloponnese,1517,Paralia Xiropigadou,true,true,false,true,true,43,,10,
peloponnese-arkadia-mainland,mainland_peloponnese,1518,Plaz Paraliou Astrous,true,true,true,true,true,138,,13,
peloponnese-arkadia-mainland,mainland_peloponnese,1519,Poulithra,false,true,false,true,true,150,,11,
peloponnese-arkadia-mainland,mainland_peloponnese,1520,Tigani (Fournaka),true,true,true,true,true,135,,5,
peloponnese-korinthia-mainland,mainland_peloponnese,1521,Kalamaki,true,true,true,true,true,169,,9,
peloponnese-korinthia-mainland,mainland_peloponnese,1522,Kalamia,true,true,true,true,true,338,,29,
peloponnese-korinthia-mainland,mainland_peloponnese,1523,Kalogerolimano,false,false,false,true,true,,,0,
peloponnese-korinthia-mainland,mainland_peloponnese,1524,Kantare,true,true,true,true,true,729,,2,
peloponnese-korinthia-mainland,mainland_peloponnese,1525,Kokkosi,false,false,false,true,true,648,,3,
peloponnese-korinthia-mainland,mainland_peloponnese,1526,Kryfi,true,false,true,true,true,20,,9,
peloponnese-korinthia-mainland,mainland_peloponnese,1527,Levki,false,false,false,true,true,,,0,
peloponnese-korinthia-mainland,mainland_peloponnese,1528,Lychnari,false,false,false,true,true,,,2,
peloponnese-korinthia-mainland,mainland_peloponnese,1529,Megalo Amoni,false,false,false,true,true,98,,1,
peloponnese-korinthia-mainland,mainland_peloponnese,1530,Mikro Amoni,false,false,false,true,true,361,,1,
peloponnese-korinthia-mainland,mainland_peloponnese,1531,Paralia Agia Sotira,false,false,false,true,true,30,,9,
peloponnese-korinthia-mainland,mainland_peloponnese,1532,Paralia Agion Theodoron,true,true,true,true,true,236,,7,
peloponnese-korinthia-mainland,mainland_peloponnese,1533,Paralia Loutrakiou,true,true,true,true,true,38,20,70,
peloponnese-korinthia-mainland,mainland_peloponnese,1534,Paralia Lykoporias,true,true,true,true,true,197,,5,
peloponnese-korinthia-mainland,mainland_peloponnese,1535,Paralia Mylokopi,false,false,false,true,true,,,0,
peloponnese-korinthia-mainland,mainland_peloponnese,1536,Paralia Skalosia,false,false,false,true,true,,,1,
peloponnese-korinthia-mainland,mainland_peloponnese,1537,Plaz Alkyonidas,false,true,false,false,false,,,0,food-claim-no-osm|parking-claim-no-osm-poi
peloponnese-korinthia-mainland,mainland_peloponnese,1538,Plaz Limnis Iraiou,true,true,false,true,true,291,338,6,
peloponnese-korinthia-mainland,mainland_peloponnese,1539,Siderona,false,true,false,true,true,59,,3,
peloponnese-korinthia-mainland,mainland_peloponnese,1540,Sterna,false,true,false,true,true,247,,1,
peloponnese-korinthia-mainland,mainland_peloponnese,1541,Sykia,true,true,true,true,true,57,,15,
peloponnese-korinthia-mainland,mainland_peloponnese,3039,Loutraki Ag. Theodori,false,false,false,true,true,520,,8,
peloponnese-korinthia-mainland,mainland_peloponnese,3040,Loutraki Limni Vouliagmenis Iraiou,false,false,false,true,true,23,,2,
peloponnese-korinthia-mainland,mainland_peloponnese,3041,Loutraki Neraida,false,false,false,true,true,722,,1,
peloponnese-korinthia-mainland,mainland_peloponnese,3042,Loutraki Schinos,false,false,false,true,true,211,,3,
peloponnese-lakonia-mainland,mainland_peloponnese,1542,Agia Varvara,false,true,false,true,true,138,,10,
peloponnese-lakonia-mainland,mainland_peloponnese,1543,Agia Kyriaki,false,false,false,true,true,303,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1544,Agios Kyprianos,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1545,Alypa,false,true,false,true,true,8,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1546,Ampelakia,false,true,false,true,true,48,,8,
peloponnese-lakonia-mainland,mainland_peloponnese,1547,Ampelo,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1548,Androgyalos,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1549,Anepisimi Gymnistiki Paralia,false,false,false,true,true,327,,7,
peloponnese-lakonia-mainland,mainland_peloponnese,1550,Artani,false,false,false,true,true,74,,44,
peloponnese-lakonia-mainland,mainland_peloponnese,1551,Vathy,true,true,true,true,true,336,,8,
peloponnese-lakonia-mainland,mainland_peloponnese,1552,Viandini (Vourkos),false,true,false,true,true,50,,17,
peloponnese-lakonia-mainland,mainland_peloponnese,1553,Vlychada,false,false,false,true,true,31,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1554,Vordonas,false,false,false,true,true,146,,10,
peloponnese-lakonia-mainland,mainland_peloponnese,1555,Gialos,false,true,false,true,true,197,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1556,Drimiskos,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1557,Thyni,false,false,false,true,true,42,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1558,Kalamakia,false,true,false,true,true,25,,10,
peloponnese-lakonia-mainland,mainland_peloponnese,1559,Kamares,false,true,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1560,Karavostasi Itylou,false,true,false,true,true,178,,4,
peloponnese-lakonia-mainland,mainland_peloponnese,1561,Kastella,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1562,Kontogoni,true,true,true,true,true,65,,40,
peloponnese-lakonia-mainland,mainland_peloponnese,1563,Kochylas,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1564,Kyani Akti,false,true,false,false,true,,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1565,Limani,false,true,false,true,true,63,,17,
peloponnese-lakonia-mainland,mainland_peloponnese,1566,Marmari,false,true,false,true,true,129,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1567,Megali Ammos,true,true,false,true,true,164,,27,
peloponnese-lakonia-mainland,mainland_peloponnese,1568,Balogkeri (Damos),false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1569,Bozas,false,true,false,true,true,55,,3,
peloponnese-lakonia-mainland,mainland_peloponnese,1570,Molos,false,true,false,true,true,49,,27,
peloponnese-lakonia-mainland,mainland_peloponnese,1571,Xifias,false,true,false,true,true,230,,8,
peloponnese-lakonia-mainland,mainland_peloponnese,1572,Itylo,false,true,false,true,true,108,,11,
peloponnese-lakonia-mainland,mainland_peloponnese,1573,Paralia 100 Rizes,true,true,true,true,true,,0,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1574,Paralia Aglyftis,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1575,Paralia Valtaki,true,false,true,true,true,614,,4,
peloponnese-lakonia-mainland,mainland_peloponnese,1576,Paralia Elias,false,true,false,true,true,124,1,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1577,Paralia Kalevolou,false,false,false,true,true,503,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1578,Paralia Kato Nisi,false,true,false,true,true,387,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1579,Paralia Kokkinia,false,false,false,false,true,559,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1580,Paralia Kotrona,false,true,false,true,true,64,,8,
peloponnese-lakonia-mainland,mainland_peloponnese,1581,Paralia Levkis,false,false,false,true,true,642,,10,
peloponnese-lakonia-mainland,mainland_peloponnese,1582,Paralia Mavrovouniou,false,true,false,true,true,297,278,17,
peloponnese-lakonia-mainland,mainland_peloponnese,1583,Paralia Neratziona,false,true,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1584,Paralia Sarakiniko,true,true,true,true,true,529,,13,
peloponnese-lakonia-mainland,mainland_peloponnese,1585,Paralia Selinitsas,false,true,false,true,true,105,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1586,Paralia Simos,true,true,true,true,true,233,,6,
peloponnese-lakonia-mainland,mainland_peloponnese,1587,Paralia tis Pikrias,false,false,false,true,true,630,,18,
peloponnese-lakonia-mainland,mainland_peloponnese,1588,Paralia Trinisa,false,false,false,true,true,,784,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1589,Plytra - Pachia Ammos,false,true,false,true,true,274,,46,
peloponnese-lakonia-mainland,mainland_peloponnese,1590,Pori,true,true,true,true,true,80,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1591,Porto Kagio,false,true,false,true,true,31,,7,
peloponnese-lakonia-mainland,mainland_peloponnese,1592,Poulia,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1593,Pounta,false,true,false,true,true,440,,3,
peloponnese-lakonia-mainland,mainland_peloponnese,1594,Proto Avlaki,false,false,false,true,true,562,,18,
peloponnese-lakonia-mainland,mainland_peloponnese,1595,Pyla,false,false,false,true,true,,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1596,Pyliza,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,1597,Romaiki Paralia,false,false,false,true,true,419,,2,
peloponnese-lakonia-mainland,mainland_peloponnese,1598,Skopa,false,false,false,true,true,620,,6,
peloponnese-lakonia-mainland,mainland_peloponnese,1599,Tigania,true,true,true,true,true,159,,3,
peloponnese-lakonia-mainland,mainland_peloponnese,1600,Chalikia,false,false,false,false,true,97,,4,
peloponnese-lakonia-mainland,mainland_peloponnese,1601,Chalikia Vata,false,false,false,true,true,53,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,1602,Charakia,false,false,false,true,true,,,1,
peloponnese-lakonia-mainland,mainland_peloponnese,3070,Paralia Almyrou,false,false,false,true,true,,,0,
peloponnese-lakonia-mainland,mainland_peloponnese,3071,Paralia Dirou,false,false,false,true,true,,,3,
peloponnese-lakonia-mainland,mainland_peloponnese,3091,Paralia Kato Mezapos,false,false,false,true,true,389,,4,
peloponnese-lakonia-mainland,mainland_peloponnese,3108,Kalogeros (Elafonisos),false,false,false,true,true,471,,22,
peloponnese-lakonia-mainland,mainland_peloponnese,3109,Karavostasi (Plytra),false,false,false,true,true,62,,43,
peloponnese-messinia-mainland,mainland_peloponnese,1603,Agia Triada,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1604,Agios Nikolaos,false,true,false,true,true,358,,35,
peloponnese-messinia-mainland,mainland_peloponnese,1605,Ammos,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1606,Ammoudi,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1607,Artaki,true,true,true,true,true,150,734,67,
peloponnese-messinia-mainland,mainland_peloponnese,1608,Vidokilia,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1609,Vourlia,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1610,Vromoneri,false,true,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1611,Gargarou,false,false,false,true,true,,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1612,Glyfada,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1613,Glossa (gymniston),false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1614,Divari,true,true,true,true,true,181,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1615,Zagka,true,true,true,true,true,214,209,64,
peloponnese-messinia-mainland,mainland_peloponnese,1616,Kalamaki,false,false,false,true,true,,,1,
peloponnese-messinia-mainland,mainland_peloponnese,1617,Kalogria,true,true,true,true,true,46,9,90,
peloponnese-messinia-mainland,mainland_peloponnese,1618,Kantouni,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1619,Koumpares,false,false,false,true,true,,,1,
peloponnese-messinia-mainland,mainland_peloponnese,1620,Kryoneri,false,false,false,true,true,133,,7,
peloponnese-messinia-mainland,mainland_peloponnese,1621,Lagkouvardos,true,true,true,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1622,Lampes,true,true,true,true,true,382,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1623,Lachanou,false,false,false,true,true,797,,1,
peloponnese-messinia-mainland,mainland_peloponnese,1624,Livadia,false,true,false,true,true,385,528,62,
peloponnese-messinia-mainland,mainland_peloponnese,1625,Loutsa,true,true,true,true,true,202,,4,
peloponnese-messinia-mainland,mainland_peloponnese,1626,Mati,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1627,Mavrovouni,true,true,true,true,true,285,,7,
peloponnese-messinia-mainland,mainland_peloponnese,1628,Megalo Marathi,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1629,Memi,true,true,true,true,true,544,,4,
peloponnese-messinia-mainland,mainland_peloponnese,1630,Mikro Marathi,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1631,Paralia Vounaki,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1632,Paralia Gialova,true,true,false,true,true,205,532,22,
peloponnese-messinia-mainland,mainland_peloponnese,1633,Paralia Delfinia,false,true,false,true,true,606,,5,
peloponnese-messinia-mainland,mainland_peloponnese,1634,Paralia Kalamatas,true,true,true,true,true,179,168,31,
peloponnese-messinia-mainland,mainland_peloponnese,1635,Paralia Kalamitsi,false,false,false,true,true,,,1,
peloponnese-messinia-mainland,mainland_peloponnese,1636,Paralia Kolonides,true,true,true,true,true,713,,1,
peloponnese-messinia-mainland,mainland_peloponnese,1637,Paralia Methonis,true,true,true,true,true,50,,24,
peloponnese-messinia-mainland,mainland_peloponnese,1638,Paralia Pantazi,true,true,true,true,true,172,,8,
peloponnese-messinia-mainland,mainland_peloponnese,1639,Paralia Ritsa,true,true,true,true,true,100,92,11,
peloponnese-messinia-mainland,mainland_peloponnese,1640,Paralia Salio,false,true,false,true,true,37,250,31,
peloponnese-messinia-mainland,mainland_peloponnese,1641,Paralia Santovas,true,true,true,true,true,457,,3,
peloponnese-messinia-mainland,mainland_peloponnese,1642,Paralia Stomio,true,true,true,true,true,,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1643,Paralia Filoxenia,true,true,true,true,true,624,145,15,
peloponnese-messinia-mainland,mainland_peloponnese,1644,Paralia Foneas,false,false,false,true,true,37,,6,
peloponnese-messinia-mainland,mainland_peloponnese,1645,Paralia Chomati,false,false,false,true,true,66,,6,
peloponnese-messinia-mainland,mainland_peloponnese,1646,Peroulia,true,true,true,true,true,143,,6,
peloponnese-messinia-mainland,mainland_peloponnese,1647,Petrochori,true,true,true,true,true,51,,35,
peloponnese-messinia-mainland,mainland_peloponnese,1648,Romanos,true,true,true,true,true,335,,32,
peloponnese-messinia-mainland,mainland_peloponnese,1649,Selitsa,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1650,Stoupa,true,true,true,true,true,85,57,92,
peloponnese-messinia-mainland,mainland_peloponnese,1651,Tsapi,false,true,false,true,true,131,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1652,Chalikoura,false,false,false,true,true,72,199,74,
peloponnese-messinia-mainland,mainland_peloponnese,1653,Chelonaria,true,true,true,true,true,622,,2,
peloponnese-messinia-mainland,mainland_peloponnese,1654,Kartela,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1655,Oasi,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,1656,Velonas,false,false,false,true,true,,,0,
peloponnese-messinia-mainland,mainland_peloponnese,3020,Agios Andreas,false,false,false,true,true,262,,2,
peloponnese-messinia-mainland,mainland_peloponnese,3021,Petalidi,false,false,false,true,true,50,,17,
south-aegean-agathonisi,dodecanese,2225,Vathy Pigadi,false,false,false,true,true,,,0,
south-aegean-agathonisi,dodecanese,2226,Gadourolakkos,false,false,false,true,true,646,,6,
south-aegean-agathonisi,dodecanese,2227,Palos,false,false,false,true,true,,,0,
south-aegean-agathonisi,dodecanese,2228,Paralia Spilias,false,false,false,true,true,425,,7,
south-aegean-agathonisi,dodecanese,2229,Tsagkari,false,false,false,true,true,695,,3,
south-aegean-amorgos,cyclades,1657,Agia Anna,false,true,false,true,true,122,,2,
south-aegean-amorgos,cyclades,1658,Agios Pavlos,true,true,true,true,true,41,,1,
